model-name,phase,attempt,response
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

745. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

746. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

747. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

748. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

749. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

750. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

751. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

752. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

753. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

754. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

755. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

756. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

757. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

758. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

759. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

760. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

761. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

762. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

763. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

764. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

765. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

766. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

767. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

768. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

769. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

770. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

771. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

772. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

773. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

774. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

775. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

776. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

777. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

778. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

779. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

780. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

781. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

782. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

783. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

784. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

785. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

786. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

787. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

788. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

789. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

790. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

791. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

792. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

793. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

794. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

795. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

796. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

797. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

798. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

799. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

800. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

801. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

802. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

803. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

804. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

805. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

806. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

807. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

808. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

809. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

810. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

811. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

812. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

813. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

814. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

815. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

816. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

817. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

818. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

819. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

820. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

821. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

822. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

823. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

824. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

825. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

826. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

827. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

828. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

829. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

830. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

831. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

832. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

833. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

834. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

835. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

836. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

837. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

838. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

839. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

840. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

841. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

842. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

843. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

844. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

845. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

846. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

847. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

848. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

849. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

850. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

851. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

852. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

853. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

854. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

855. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

856. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

857. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

858. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

859. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

860. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

861. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

862. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

863. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

864. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

865. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

866. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

867. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

868. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

869. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

870. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

871. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

872. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

873. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

874. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

875. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
